system:index,date,mean_snow_cover,.geo
2015_11_30,2015-11-30,0.41444336991881947,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_01,2015-12-01,0.4473243011454585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_02,2015-12-02,0.38843849208262093,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_03,2015-12-03,0.4203902532211928,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_04,2015-12-04,0.4812699157298664,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_05,2015-12-05,0.5131825611694661,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_06,2015-12-06,0.4447362106261257,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_07,2015-12-07,0.479617695299686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_08,2015-12-08,0.28556228651349835,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_09,2015-12-09,0.5330053672164933,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_10,2015-12-10,0.2978772987468778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_11,2015-12-11,0.46499918691545505,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_12,2015-12-12,0.4019278849970661,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_13,2015-12-13,0.4261146460227821,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_14,2015-12-14,0.5053758287343044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_15,2015-12-15,0.38154228460353756,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_16,2015-12-16,0.5201086063703562,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_17,2015-12-17,0.38391164531224115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_18,2015-12-18,0.44254292106605986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_19,2015-12-19,0.4034772685281989,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_20,2015-12-20,0.43324802539483614,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_21,2015-12-21,0.439521361165248,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_22,2015-12-22,0.3820224729795067,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_23,2015-12-23,0.5102378302983339,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_24,2015-12-24,0.351756083545143,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_25,2015-12-25,0.5061267558234059,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_26,2015-12-26,0.42826462416035205,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_27,2015-12-27,0.513423502713082,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_28,2015-12-28,0.4501486950610349,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_29,2015-12-29,0.43739806158681044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_30,2015-12-30,0.525722914427581,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_12_31,2015-12-31,0.3445712937356192,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01,2016-01-01,0.4534647380000674,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_02,2016-01-02,0.4399393548464883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_03,2016-01-03,0.50150341109638,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_04,2016-01-04,0.42527465496525063,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_05,2016-01-05,0.29872645979732526,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_06,2016-01-06,0.4467331917321403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_07,2016-01-07,0.40202461296364006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_08,2016-01-08,0.4411799881573408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_09,2016-01-09,0.4545004329499413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_10,2016-01-10,0.4980550590845049,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_11,2016-01-11,0.39270729646692876,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_12,2016-01-12,0.4902994898995327,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_13,2016-01-13,0.4436415996343607,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_14,2016-01-14,0.42297111529021736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_15,2016-01-15,0.34831119217605466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_16,2016-01-16,0.3802999648237125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_17,2016-01-17,0.4913240036428192,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_18,2016-01-18,0.3932103355481322,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_19,2016-01-19,0.46555555555555556,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_20,2016-01-20,0.38402345568487023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_21,2016-01-21,0.5567645594500481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_22,2016-01-22,0.5313633825759702,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_23,2016-01-23,0.4564931491349791,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_24,2016-01-24,0.4605716566738586,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_25,2016-01-25,0.4202432669054397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_26,2016-01-26,0.29629579604929945,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_27,2016-01-27,0.4513786000866354,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_28,2016-01-28,0.5139376290029222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_29,2016-01-29,0.4662506766030517,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_30,2016-01-30,0.44706182713624476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_31,2016-01-31,0.46349961111786825,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_01,2016-02-01,0.40500435404510443,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_02,2016-02-02,0.515184371618995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_03,2016-02-03,0.41577478223468006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_04,2016-02-04,0.5151697333676261,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_05,2016-02-05,0.4548662827875867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_06,2016-02-06,0.1761785851023099,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_07,2016-02-07,0.47925789623228865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_08,2016-02-08,0.2587455432909261,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_09,2016-02-09,0.5291958087653076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_10,2016-02-10,0.4131313914540589,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_11,2016-02-11,0.47556129881114606,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_12,2016-02-12,0.40766209882674304,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_13,2016-02-13,0.48302944621129335,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_14,2016-02-14,0.4888722071940479,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_15,2016-02-15,0.46084047440575254,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_16,2016-02-16,0.4222945988285819,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_17,2016-02-17,0.4308393490065008,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_18,2016-02-18,0.47302305704199116,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_28,2016-02-28,0.338793237621458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_02_29,2016-02-29,0.5283507507268969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_01,2016-03-01,0.4657934873543993,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_02,2016-03-02,0.4835518161706186,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_03,2016-03-03,0.5089723049305553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_04,2016-03-04,0.4308424082437509,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_05,2016-03-05,0.4837654569016698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_06,2016-03-06,0.25739492953731585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_07,2016-03-07,0.5669034354009576,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_08,2016-03-08,0.3718269754794262,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_09,2016-03-09,0.4944250363901021,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_10,2016-03-10,0.5106022473847733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_11,2016-03-11,0.35036911856655023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_12,2016-03-12,0.32422320485744455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_14,2016-03-14,0.5187126053674994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_15,2016-03-15,0.5060814417793124,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_16,2016-03-16,0.5755826048962553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_17,2016-03-17,0.4783221810769245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_18,2016-03-18,0.5167699525064368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_19,2016-03-19,0.5639304288813549,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_20,2016-03-20,0.410401364097666,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_21,2016-03-21,0.5533966950375795,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_22,2016-03-22,0.5038244635001907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_23,2016-03-23,0.6055993406897092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_24,2016-03-24,0.47326131284825507,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_25,2016-03-25,0.5836176136405834,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_26,2016-03-26,0.2877649665736094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_27,2016-03-27,0.22252179417095846,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_28,2016-03-28,0.6219218766169046,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_29,2016-03-29,0.5100131574786699,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_30,2016-03-30,0.37434162832047485,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_03_31,2016-03-31,0.4932336869905742,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_01,2016-04-01,0.5889004681771605,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_02,2016-04-02,0.5821596837015338,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_03,2016-04-03,0.5409677277277275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_04,2016-04-04,0.4324007255564806,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_05,2016-04-05,0.4702768685168657,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_06,2016-04-06,0.4800861948047839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_07,2016-04-07,0.31663379446221646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_08,2016-04-08,0.6294041664274992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_09,2016-04-09,0.5666810483665057,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_10,2016-04-10,0.5251656600707181,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_11,2016-04-11,0.26831682203320356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_12,2016-04-12,0.512029631129843,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_13,2016-04-13,0.5225651404917041,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_14,2016-04-14,0.40565377876670056,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_15,2016-04-15,0.59576028561552,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_16,2016-04-16,0.4056445120072885,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_17,2016-04-17,0.3809883789620936,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_18,2016-04-18,0.4226697793242218,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_19,2016-04-19,0.3655747701544811,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_20,2016-04-20,0.4740741256954369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_21,2016-04-21,0.5065582383167401,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_22,2016-04-22,0.5403196332015588,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_23,2016-04-23,0.35157895055194316,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_24,2016-04-24,0.5459193167510272,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_25,2016-04-25,0.52146467472982,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_26,2016-04-26,0.40342312995368074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_27,2016-04-27,0.36622651088157776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_28,2016-04-28,0.38308633269820325,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_29,2016-04-29,0.5465837809098119,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_04_30,2016-04-30,0.3375389114932345,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_01,2016-05-01,0.5273775334408711,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_02,2016-05-02,0.3042327193305028,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_03,2016-05-03,0.5393755136274017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_04,2016-05-04,0.1978740915599998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_05,2016-05-05,0.4244342753970013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_06,2016-05-06,0.5101125528890519,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_08,2016-05-08,0.6010203134142306,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_09,2016-05-09,0.413159927950025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_10,2016-05-10,0.5368703927134877,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_11,2016-05-11,0.249870266783104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_12,2016-05-12,0.5179888298449189,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_13,2016-05-13,0.4806040855426846,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_14,2016-05-14,0.5229076307660461,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_15,2016-05-15,0.5211255917445256,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_16,2016-05-16,0.4852466116509514,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_17,2016-05-17,0.530325150852809,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_18,2016-05-18,0.5116710066392388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_19,2016-05-19,0.5811623158589373,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_20,2016-05-20,0.35513926488078373,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_21,2016-05-21,0.3983306188925081,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_22,2016-05-22,0.5957919932570322,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_23,2016-05-23,0.5186566839432828,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_24,2016-05-24,0.381362217645923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_25,2016-05-25,0.42356649844144284,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_26,2016-05-26,0.4437834380702587,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_27,2016-05-27,0.511831924103439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_28,2016-05-28,0.4205178228191938,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_29,2016-05-29,0.35252840036843713,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_30,2016-05-30,0.4663316034920851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_05_31,2016-05-31,0.4840931084699587,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_01,2016-06-01,0.5176797500091276,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_02,2016-06-02,0.5721101131354618,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_03,2016-06-03,0.38675115520002484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_04,2016-06-04,0.5134373880080404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_05,2016-06-05,0.3682137813997163,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_06,2016-06-06,0.4313064235376319,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_07,2016-06-07,0.4426733893164808,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_08,2016-06-08,0.4221316973728534,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_09,2016-06-09,0.5071005570928779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_10,2016-06-10,0.43921598799689265,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_11,2016-06-11,0.5775165127512545,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_12,2016-06-12,0.3655744372119642,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_13,2016-06-13,0.4249840859627593,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_14,2016-06-14,0.35134253709750796,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_15,2016-06-15,0.28701068349030157,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_16,2016-06-16,0.2644587648579602,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_17,2016-06-17,0.33693714800169805,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_18,2016-06-18,0.3930550103002345,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_19,2016-06-19,0.2777217099644787,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_20,2016-06-20,0.31810321773556216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_21,2016-06-21,0.3540572083676714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_22,2016-06-22,0.2544411525607443,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_23,2016-06-23,0.39554535817998293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_24,2016-06-24,0.2657266569520729,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_25,2016-06-25,0.38743360648808406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_26,2016-06-26,0.35445114240495607,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_27,2016-06-27,0.2880560907769747,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_28,2016-06-28,0.288163911142716,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_29,2016-06-29,0.36377602043198864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_30,2016-06-30,0.24125960670259375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_01,2016-07-01,0.3920653295432166,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_03,2016-07-03,0.35650332889480696,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_04,2016-07-04,0.2622254058930549,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_05,2016-07-05,0.2535914946453516,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_06,2016-07-06,0.35477048616907425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_07,2016-07-07,0.3087584277554079,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_08,2016-07-08,0.34400745808054656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_09,2016-07-09,0.3365223132577483,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_10,2016-07-10,0.2880184609150606,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_11,2016-07-11,0.26337003662631453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_13,2016-07-13,0.3210831641093591,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_14,2016-07-14,0.27098509410257643,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_15,2016-07-15,0.4884452298161894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_16,2016-07-16,0.26422455744714296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_17,2016-07-17,0.29834218718906125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_18,2016-07-18,0.25958269907715725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_19,2016-07-19,0.2747046279124598,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_20,2016-07-20,0.2997761576468003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_21,2016-07-21,0.32461997544962595,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_22,2016-07-22,0.3702170818505337,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_23,2016-07-23,0.23003371836612532,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_24,2016-07-24,0.4481404927543517,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_25,2016-07-25,0.3051974547951477,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_27,2016-07-27,0.32921036745662385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_28,2016-07-28,0.3347931138628813,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_29,2016-07-29,0.3773761935196483,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_30,2016-07-30,0.3695319701159463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_31,2016-07-31,0.4799383171043956,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_02,2016-08-02,0.3051816445038473,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_03,2016-08-03,0.3953468718445821,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_04,2016-08-04,0.43513638949639855,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_05,2016-08-05,0.4365403035842583,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_06,2016-08-06,0.4120970368121967,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_07,2016-08-07,0.34912436102434397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_08,2016-08-08,0.3508005061535187,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_09,2016-08-09,0.31268785948343303,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_10,2016-08-10,0.41419442985696336,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_12,2016-08-12,0.35096420725017835,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_13,2016-08-13,0.45903112169286414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_14,2016-08-14,0.3609236553243775,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_15,2016-08-15,0.36828012718756037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_16,2016-08-16,0.36429774917126584,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_17,2016-08-17,0.32355247870183446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_18,2016-08-18,0.2557482393075507,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_19,2016-08-19,0.340559535611998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_20,2016-08-20,0.4697230847245086,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_21,2016-08-21,0.6552406286709168,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_22,2016-08-22,0.19709477789081042,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_23,2016-08-23,0.472526614006248,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_24,2016-08-24,0.38320175257210853,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_25,2016-08-25,0.4014574182452579,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_26,2016-08-26,0.3410241204497955,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_27,2016-08-27,0.32624342923638694,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_28,2016-08-28,0.5835465882982322,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_29,2016-08-29,0.29579482237086935,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_30,2016-08-30,0.4209285433476238,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_31,2016-08-31,0.25507729601674844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_01,2016-09-01,0.3701298642636132,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_02,2016-09-02,0.31838726237408693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_03,2016-09-03,0.3406875455207575,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_04,2016-09-04,0.3372242244647339,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_05,2016-09-05,0.3888487439070115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_06,2016-09-06,0.4386976071369388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_07,2016-09-07,0.2945510462071208,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_08,2016-09-08,0.3594905460881309,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_09,2016-09-09,0.3413248415979549,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_10,2016-09-10,0.4572934559380119,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_11,2016-09-11,0.3878214565997106,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_12,2016-09-12,0.36511408167130016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_13,2016-09-13,0.34765908820775676,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_14,2016-09-14,0.3469359561657362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_15,2016-09-15,0.3938160494426266,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_16,2016-09-16,0.20784760852367623,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_17,2016-09-17,0.4069368710078553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_18,2016-09-18,0.36904359529041925,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_19,2016-09-19,0.5365415311140783,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_20,2016-09-20,0.44974739634744965,"{""type"":""MultiPoint"",""coordinates"":[]}"
